dialog_act,utterances,split,actor,include?,intent,next steps
informationonobjectdetails,the plant on the countertop,valid_unseen,agent,n,other,
informationonobjectdetails,There's a watch on the sofa,valid_unseen,agent,n,other,
informationonobjectdetails,One is on the island,valid_unseen,agent,n,other,
informationonobjectdetails,The last one is in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,there is aknife by the sink,valid_unseen,agent,n,other,
informationonobjectdetails,bread is above the toaster,valid_unseen,agent,n,other,
informationonobjectdetails,tomato in the sink,valid_unseen,agent,n,other,
informationonobjectdetails,knife on the chair,valid_unseen,agent,n,other,
informationonobjectdetails,the last one is in ther drawers under the two pillows,valid_unseen,agent,n,other,
informationonobjectdetails,the lettuce is in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,plate is in the cabinet on the right side of the stove,valid_unseen,agent,n,other,
informationonobjectdetails,Did you get the plate from the cabinet next to the stove,valid_unseen,agent,n,other,
informationonobjectdetails,it's on the chair by the island,valid_unseen,agent,n,other,
informationonobjectdetails,knife on the wall rack,valid_unseen,agent,n,other,
informationonobjectdetails,bread in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,lettuce in the trash,valid_unseen,agent,n,other,
informationonobjectdetails,use clean plate in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,The mug is on the shelf by th e door,valid_unseen,agent,n,other,
informationonobjectdetails,there is a dirty pot on the stove,valid_unseen,agent,n,other,
informationonobjectdetails,potato is in the drawer on the left side of the stove,valid_unseen,agent,n,other,
informationonobjectdetails,on the island,valid_unseen,agent,n,other,
informationonobjectdetails,open the left dresser,valid_unseen,agent,n,other,
informationonobjectdetails,to find a remote,valid_unseen,agent,n,other,
informationonobjectdetails,middle dresser,valid_unseen,agent,n,other,
informationonobjectdetails,second dresser i mean,valid_unseen,agent,n,other,
informationonobjectdetails,same one,valid_unseen,agent,n,other,
informationonobjectdetails,infornt of you,valid_unseen,agent,n,other,
informationonobjectdetails,last plate is in fridge,valid_unseen,agent,n,other,
informationonobjectdetails,in the cupboard to the right of the dishwasher,valid_unseen,agent,n,other,
informationonobjectdetails,below the one you just opened,valid_unseen,agent,n,other,
informationonobjectdetails,oh its showing on the counter,valid_unseen,agent,n,other,
informationonobjectdetails,watch is on the brown table,valid_unseen,agent,n,other,
informationonobjectdetails,another one is on the sofa,valid_unseen,agent,n,other,
informationonobjectdetails,one is on the white shelfnext to tv,valid_unseen,agent,n,other,
informationonobjectdetails,on the brown table,valid_unseen,agent,n,other,
informationonobjectdetails,right side,valid_unseen,agent,n,other,
informationonobjectdetails,same location,valid_unseen,agent,n,other,
informationonobjectdetails,white shelf,valid_unseen,agent,n,other,
informationonobjectdetails,right to tv,valid_unseen,agent,n,other,
informationonobjectdetails,tomato on the chair,valid_unseen,agent,n,other,
informationonobjectdetails,"It's to the left of the stove, next to the toaster.",valid_unseen,agent,n,other,
informationonobjectdetails,"The knife is in, of all places, the trash can next to the kitchen island.",valid_unseen,agent,n,other,
informationonobjectdetails,By the refrigerator.,valid_unseen,agent,n,other,
informationonobjectdetails,There's also a plate in the upper cabinet to the left of the stove.,valid_unseen,agent,n,other,
informationonobjectdetails,mug is in fridge,valid_unseen,agent,n,other,
informationonobjectdetails,found one on the counter,valid_unseen,agent,n,other,
informationonobjectdetails,knife is in the cabinet below the toaster,valid_unseen,agent,n,other,
informationonobjectdetails,microwave the potato,valid_unseen,agent,n,other,
informationonobjectdetails,potato is inside the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,bread is on the chair.,valid_unseen,agent,n,other,
informationonobjectdetails,the plate is in the reffrigerator,valid_unseen,agent,n,other,
informationonobjectdetails,bread and knife are in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,lettuce is on chair,valid_unseen,agent,n,other,
informationonobjectdetails,"tomato is in wash basin, make a slice.",valid_unseen,agent,n,other,
informationonobjectdetails,clean plate is in cabinet left to microwave,valid_unseen,agent,n,other,
informationonobjectdetails,the lettuce is on the chair,valid_unseen,agent,n,other,
informationonobjectdetails,a knife is in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,there is one close to the sink,valid_unseen,agent,n,other,
informationonobjectdetails,there is one in the cabinet to the left of the microwave,valid_unseen,agent,n,other,
informationonobjectdetails,there is 1 in the safe,valid_unseen,agent,n,other,
informationonobjectdetails,and 1 on the couch,valid_unseen,agent,n,other,
informationonobjectdetails,bread is in the corner cabinet near tht toaster,valid_unseen,agent,n,other,
informationonobjectdetails,knife is on the shelves,valid_unseen,agent,n,other,
informationonobjectdetails,top,valid_unseen,agent,n,other,
informationonobjectdetails,now it says it is in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,near the plant,valid_unseen,agent,n,other,
informationonobjectdetails,plate is in the cabinet you opened,valid_unseen,agent,n,other,
informationonobjectdetails,there's already a potato in a pan on the stove,valid_unseen,agent,n,other,
informationonobjectdetails,there is one in the middle drawer of the desk,valid_unseen,agent,n,other,
informationonobjectdetails,on your tight,valid_unseen,agent,n,other,
informationonobjectdetails,right,valid_unseen,agent,n,other,
informationonobjectdetails,try the middle one,valid_unseen,agent,n,other,
informationonobjectdetails,try the drawer to the right,valid_unseen,agent,n,other,
informationonobjectdetails,the toast is in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,the cabinet under the cofffee machine. next to the cooker,valid_unseen,agent,n,other,
informationonobjectdetails,sorry. I forgot. It is next to the coffee machine e,valid_unseen,agent,n,other,
informationonobjectdetails,on the cabinet above to the coffee machine,valid_unseen,agent,n,other,
informationonobjectdetails,on the cabinet above the coffee machine,valid_unseen,agent,n,other,
informationonobjectdetails,"where you got the knife, the cabinet above",valid_unseen,agent,n,other,
informationonobjectdetails,it is on the coffee maker,valid_unseen,agent,n,other,
informationonobjectdetails,The tomato is on the rack,valid_unseen,agent,n,other,
informationonobjectdetails,not in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,Its somewhere on the Kitchen Island,valid_unseen,agent,n,other,
informationonobjectdetails,Please Place the slice on the bowl,valid_unseen,agent,n,other,
informationonobjectdetails,one is in the sink,valid_unseen,agent,n,other,
informationonobjectdetails,the other is in the cabinet,valid_unseen,agent,n,other,
informationonobjectdetails,abive the stove,valid_unseen,agent,n,other,
informationonobjectdetails,just to the left',valid_unseen,agent,n,other,
informationonobjectdetails,top right,valid_unseen,agent,n,other,
informationonobjectdetails,You can find the tomato in the cabinet above the coffee maker.,valid_unseen,agent,n,other,
informationonobjectdetails,you can find the knife in the sink.,valid_unseen,agent,n,other,
informationonobjectdetails,you can find the clean bowl on the counter by the sink.,valid_unseen,agent,n,other,
informationonobjectdetails,in the cabinet left to sofa,valid_unseen,agent,n,other,
informationonobjectdetails,On the kitchen shelf,valid_unseen,agent,n,other,
informationonobjectdetails,There is a knife and plate in the fridge.,valid_unseen,agent,n,other,
informationonobjectdetails,the lettuce should be in the black bin,valid_unseen,agent,n,other,
informationonobjectdetails,the tomato is in the cabinet below the coffee machine,valid_unseen,agent,n,other,
informationonobjectdetails,and the potato is on the chair,valid_unseen,agent,n,other,
informationonobjectdetails,there should be a knife in the fridge to slice it up,valid_unseen,agent,n,other,
informationonobjectdetails,in the cupboard in the dresser on the far right,valid_unseen,agent,n,other,
informationonobjectdetails,under the black lamp,valid_unseen,agent,n,other,
informationonobjectdetails,near the laptop,valid_unseen,agent,n,other,
informationonobjectdetails,check the white shelf for other watch,valid_unseen,agent,n,other,
informationonobjectdetails,behind desk,valid_unseen,agent,n,other,
informationonobjectdetails,by the green cup,valid_unseen,agent,n,other,
informationonobjectdetails,the bread is in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,the plate should be under the coffee machine to right of stove in cabinet,valid_unseen,agent,n,other,
informationonobjectdetails,looks like the potato is in the trash can to the right of the island,valid_unseen,agent,n,other,
informationonobjectdetails,ttop right cabinet above coffee maker,valid_unseen,agent,n,other,
informationonobjectdetails,It looks like its in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,drawer above microwave,valid_unseen,agent,n,other,
informationonobjectdetails,one in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,dirty pot is next to stove,valid_unseen,agent,n,other,
informationonobjectdetails,a mug is in the cupboard above the toaster,valid_unseen,agent,n,other,
informationonobjectdetails,"that one looks clean, there's a dirty one on the counter by the toaster",valid_unseen,agent,n,other,
informationonobjectdetails,there is one on the chair,valid_unseen,agent,n,other,
informationonobjectdetails,actually looks like 2 there,valid_unseen,agent,n,other,
informationonobjectdetails,two of them are on top of the dresser,valid_unseen,agent,n,other,
informationonobjectdetails,the third one is on the bottom left cabinet of the dresser,valid_unseen,agent,n,other,
informationonobjectdetails,in the microwave,valid_unseen,agent,n,other,
informationonobjectdetails,apple is in the microwave,valid_unseen,agent,n,other,
informationonobjectdetails,bowl is in fridge,valid_unseen,agent,n,other,
informationonobjectdetails,another slice in another bowl,valid_unseen,agent,n,other,
informationonobjectdetails,bowl is in fidge,valid_unseen,agent,n,other,
informationonobjectdetails,bread is in the cabinet above coffee maker,valid_unseen,agent,n,other,
informationonobjectdetails,plate is inside the cabinet right above the toaster,valid_unseen,agent,n,other,
informationonobjectdetails,they are on the white shelf,valid_unseen,agent,n,other,
informationonobjectdetails,sofa chair is the one to your left,valid_unseen,agent,n,other,
informationonobjectdetails,next to brown table,valid_unseen,agent,n,other,
informationonobjectdetails,the single one,valid_unseen,agent,n,other,
informationonobjectdetails,1 more,valid_unseen,agent,n,other,
informationonobjectdetails,1 more pillow from white shelf please,valid_unseen,agent,n,other,
informationonobjectdetails,The big bowl,valid_unseen,agent,n,other,
informationonobjectdetails,upper cupboard above the toaster to the right,valid_unseen,agent,n,other,
informationonobjectdetails,the right side,valid_unseen,agent,n,other,
informationonobjectdetails,the is one one the chair,valid_unseen,agent,n,other,
informationonobjectdetails,in a sufuria,valid_unseen,agent,n,other,
informationonobjectdetails,near the sink,valid_unseen,agent,n,other,
informationonobjectdetails,the potato is in a cooking pot near the sink,valid_unseen,agent,n,other,
informationonobjectdetails,the knife is beside the coffee machine,valid_unseen,agent,n,other,
informationonobjectdetails,sorry the potato is on the chair,valid_unseen,agent,n,other,
informationonobjectdetails,Mug is beside the cooker,valid_unseen,agent,n,other,
informationonobjectdetails,Just by the coffee maker,valid_unseen,agent,n,other,
informationonobjectdetails,Potato is inside the microwave,valid_unseen,agent,n,other,
informationonobjectdetails,Use the pot at the kitchen island,valid_unseen,agent,n,other,
informationonobjectdetails,check cupboard to the left of stove on bottom,valid_unseen,agent,n,other,
informationonobjectdetails,bottom drawer,valid_unseen,agent,n,other,
informationonobjectdetails,garbage can,valid_unseen,agent,n,other,
informationonobjectdetails,potato is in the cupboard above the coffee maker,valid_unseen,agent,n,other,
informationonobjectdetails,it's right there,valid_unseen,agent,n,other,
informationonobjectdetails,next to bread,valid_unseen,agent,n,other,
informationonobjectdetails,on the island next to the sink,valid_unseen,agent,n,other,
informationonobjectdetails,on the chair behind the island,valid_unseen,agent,n,other,
informationonobjectdetails,is there a plate for me to put this on,valid_unseen,agent,n,other,
informationonobjectdetails,there is a plate in the cabinet to the left of microwave,valid_unseen,agent,n,other,
informationonobjectdetails,in the bin next to island,valid_unseen,agent,n,other,
informationonobjectdetails,The bread is in the cabinet on the left side of the microwave,valid_unseen,agent,n,other,
informationonobjectdetails,The knife is in the cabinet above the toaster,valid_unseen,agent,n,other,
informationonobjectdetails,There is a plate in the chair,valid_unseen,agent,n,other,
informationonobjectdetails,which is in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,check near coffee maker,valid_unseen,agent,n,other,
informationonobjectdetails,plate is beside the sink,valid_unseen,agent,n,other,
informationonobjectdetails,lettuce is on the countertop,valid_unseen,agent,n,other,
informationonobjectdetails,plte is on ountertop,valid_unseen,agent,n,other,
informationonobjectdetails,by the coffee machine,valid_unseen,agent,n,other,
informationonobjectdetails,in the cabinets above the microwave,valid_unseen,agent,n,other,
informationonobjectdetails,check in the fridge.,valid_unseen,agent,n,other,
informationonobjectdetails,although it is only showing the one above the microwave,valid_unseen,agent,n,other,
informationonobjectdetails,check the cabinet above the coffe maker,valid_unseen,agent,n,other,
informationonobjectdetails,bread is in fridge,valid_unseen,agent,n,other,
informationonobjectdetails,knife is in the cabinet above coffee maker,valid_unseen,agent,n,other,
informationonobjectdetails,to the left,valid_unseen,agent,n,other,
informationonobjectdetails,There is one beneath the coffee pot.,valid_unseen,agent,n,other,
informationonobjectdetails,there is a green cup on teh counter,valid_unseen,agent,n,other,
informationonobjectdetails,the plant is on the island,valid_unseen,agent,n,other,
informationonobjectdetails,knife is in the top cabinet above the toaster,valid_unseen,agent,n,other,
informationonobjectdetails,bread is next to sink,valid_unseen,agent,n,other,
informationonobjectdetails,tomato is next to toaster,valid_unseen,agent,n,other,
informationonobjectdetails,plate is in the below cabinet under the coffee maker,valid_unseen,agent,n,other,
informationonobjectdetails,tomato is in the black bin,valid_unseen,agent,n,other,
informationonobjectdetails,the knife is also in the same bin,valid_unseen,agent,n,other,
informationonobjectdetails,i think under the bin,valid_unseen,agent,n,other,
informationonobjectdetails,the potato is on the seat,valid_unseen,agent,n,other,
informationonobjectdetails,the clean plate is already on the centre isle,valid_unseen,agent,n,other,
informationonobjectdetails,tomato is in upper desk of toaster,valid_unseen,agent,n,other,
informationonobjectdetails,knife is in upper desk of coffee maker,valid_unseen,agent,n,other,
informationonobjectdetails,plate is in sink,valid_unseen,agent,n,other,
informationonobjectdetails,first one is in the white box next to tv,valid_unseen,agent,n,other,
informationonobjectdetails,the other one is beside night lamp on the brown table,valid_unseen,agent,n,other,
informationonobjectdetails,it's on the shelf to the left of the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,There is a potato in the trash bin,valid_unseen,agent,n,other,
informationonobjectdetails,the other side of the island,valid_unseen,agent,n,other,
informationonobjectdetails,in th stand,valid_unseen,agent,n,other,
informationonobjectdetails,infront of you,valid_unseen,agent,n,other,
informationonobjectdetails,near coffe maker,valid_unseen,agent,n,other,
informationonobjectdetails,tomato in the black basket,valid_unseen,agent,n,other,
informationonobjectdetails,knife is in sink,valid_unseen,agent,n,other,
informationonobjectdetails,plate,valid_unseen,agent,n,other,
informationonobjectdetails,is in fridge,valid_unseen,agent,n,other,
informationonobjectdetails,plate on counter by sink,valid_unseen,agent,n,other,
informationonobjectdetails,tomato in garbage can,valid_unseen,agent,n,other,
informationonobjectdetails,There should be one in the bin,valid_unseen,agent,n,other,
informationonobjectdetails,and a pot on the island counter,valid_unseen,agent,n,other,
informationonobjectdetails,It is in the bottom left corner of the bin from where you are looking at it now,valid_unseen,agent,n,other,
informationonobjectdetails,potato,valid_unseen,agent,n,other,
informationonobjectdetails,above the coffee maker,valid_unseen,agent,n,other,
informationonobjectdetails,there should be another potato,valid_unseen,agent,n,other,
informationonobjectdetails,knife on wood stand,valid_unseen,agent,n,other,
informationonobjectdetails,plate is by stove,valid_unseen,agent,n,other,
informationonobjectdetails,in micro,valid_unseen,agent,n,other,
informationonobjectdetails,bread is in the fride,valid_unseen,agent,n,other,
informationonobjectdetails,fridge*,valid_unseen,agent,n,other,
informationonobjectdetails,in the cabinet underneath the coffee maker,valid_unseen,agent,n,other,
informationonobjectdetails,It's on one of the brown chairs,valid_unseen,agent,n,other,
informationonobjectdetails,Knife is in the cabinet above the toaster,valid_unseen,agent,n,other,
informationonobjectdetails,There is also another knife in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,Plate is in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,yeah it's on the chair by the island,valid_unseen,agent,n,other,
informationonobjectdetails,mug is in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,the tomato is in the bottom cabinet under the toaster,valid_unseen,agent,n,other,
informationonobjectdetails,sorry under the coffee maker,valid_unseen,agent,n,other,
informationonobjectdetails,plate is in the top cabinet left to microwave,valid_unseen,agent,n,other,
informationonobjectdetails,check the white shelf,valid_unseen,agent,n,other,
informationonobjectdetails,There is a plate by the toaster,valid_unseen,agent,n,other,
informationonobjectdetails,There is a mug in the cupboard above the microwave,valid_unseen,agent,n,other,
informationonobjectdetails,There is another one on the shelf,valid_unseen,agent,n,other,
informationonobjectdetails,it's on the middle shelf,valid_unseen,agent,n,other,
informationonobjectdetails,Check brown shelf on wall,valid_unseen,agent,n,other,
informationonobjectdetails,Check fridge,valid_unseen,agent,n,other,
informationonobjectdetails,Lettuce is in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,Knife is in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,Potato is in the drawer to the left of the stove,valid_unseen,agent,n,other,
informationonobjectdetails,there should be 2 dirty plates,valid_unseen,agent,n,other,
informationonobjectdetails,in the cabinet above and to the left of stove,valid_unseen,agent,n,other,
informationonobjectdetails,knife is to left of stove,valid_unseen,agent,n,other,
informationonobjectdetails,near chairs,valid_unseen,agent,n,other,
informationonobjectdetails,bread in black bucket right side of the sink,valid_unseen,agent,n,other,
informationonobjectdetails,2 breads,valid_unseen,agent,n,other,
informationonobjectdetails,another in fridge,valid_unseen,agent,n,other,
informationonobjectdetails,lettuce in chair 1 slice,valid_unseen,agent,n,other,
informationonobjectdetails,tomato next to toaster 1 slice,valid_unseen,agent,n,other,
informationonobjectdetails,plate left side of oven in cupboard,valid_unseen,agent,n,other,
informationonobjectdetails,You will need a knife. It is showing that the knife is in the fridge.,valid_unseen,agent,n,other,
informationonobjectdetails,It says the lettuce is in the fridge,valid_unseen,agent,n,other,
informationonobjectdetails,It is showing the tomato in the trash bin,valid_unseen,agent,n,other,
informationonobjectdetails,To your right.,valid_unseen,agent,n,other,
informationonobjectdetails,It is showing the potato in the drawer to the left of the oven,valid_unseen,agent,n,other,
informationonobjectdetails,I believe it is the middle drawer,valid_unseen,agent,n,other,
informationonobjectdetails,Now it is showing a different potato in the trash with the tomato,valid_unseen,agent,n,other,
informationonobjectdetails,It says there is a plate in the cabinet to the left of the microwave.,valid_unseen,agent,n,other,
informationonobjectdetails,Now that tomato in the trash lol,valid_unseen,agent,n,other,
informationonobjectdetails,check the shelf by the door,valid_unseen,agent,n,other,
informationonobjectdetails,mug is in the cupboard above the toaster,valid_unseen,agent,n,other,
informationonobjectdetails,there is one in the microwave,valid_unseen,agent,n,other,
informationonobjectdetails,there is a cup above the cofee maker,valid_unseen,agent,n,other,
informationonobjectdetails,in the shelf above the coffee maker,valid_unseen,agent,n,other,
informationonobjectdetails,The remote in located in the lower right cabinet of the dresser,valid_unseen,agent,n,other,
informationonobjectdetails,Potato is on the pan,valid_unseen,agent,n,other,
informationonobjectdetails,tiisue box in it,valid_unseen,agent,n,other,
informationonobjectdetails,below the lamp,valid_unseen,agent,n,other,
informationonobjectdetails,There a plate right cabinet of microwave,valid_unseen,agent,n,other,
informationonobjectdetails,bowl is beside the toaster,valid_unseen,agent,n,other,
informationonobjectdetails,already clean,valid_unseen,agent,n,other,
informationonobjectdetails,ones on the black table/desk,valid_unseen,agent,n,other,
informationonobjectdetails,and the other one is on the white shelf right behind that same black desk,valid_unseen,agent,n,other,
informationonobjectdetails,There is a potato in the sink,valid_unseen,agent,n,other,
informationonobjectdetails,The knife is ion the sink,valid_unseen,agent,n,other,
informationonobjectdetails,There is a bowl on the shelf,valid_unseen,agent,n,other,
informationonobjectdetails,The shelf is near the wooden door.,valid_unseen,agent,n,other,
informationonobjectdetails,they are in the bowl,valid_unseen,agent,n,other,
informationonobjectdetails,the potato is on one of the chairs,valid_unseen,agent,n,other,
informationonobjectdetails,the knife is in the cabinet left of the microwave,valid_unseen,agent,n,other,
informationonobjectdetails,tHE MU IS ON THE SHELF AGAINST THE WALL,valid_unseen,agent,n,other,
informationonobjectdetails,There is a mug on the shelf against the wall.,valid_unseen,agent,n,other,
informationonobjectdetails,or right there,valid_unseen,agent,n,other,
informationonobjectdetails,There is another potato on the chair,valid_unseen,agent,n,other,
informationonobjectdetails,The potato is on the chair a few steps to your right,valid_unseen,agent,n,other,
informationonobjectdetails,the plate is behind you,valid_unseen,agent,n,other,
informationonobjectdetails,go to te bottom drawer on the bottom left side of the oven,valid_unseen,agent,n,other,
informationonobjectdetails,the bread is in the frig,valid_unseen,agent,n,other,
informationonobjectdetails,knife in the drawer next to the oven on the bottom left side,valid_unseen,agent,n,other,
informationonobjectdetails,actually there is a knife in the frig,valid_unseen,agent,n,other,
informationonobjectdetails,by the oven their is a dirty plate,valid_unseen,agent,n,other,
informationonobjectdetails,with a cup on top,valid_unseen,agent,n,other,
informationonobjectdetails,to your left is the toaster,valid_unseen,agent,n,other,
informationonobjectdetails,you pass it,valid_unseen,agent,n,other,
informationonobjectdetails,the plate is on the chair,valid_unseen,agent,n,other,
informationonobjectdetails,it is in the drawer,valid_unseen,agent,n,other,
informationonobjectdetails,under the stove,valid_unseen,agent,n,other,
informationonobjectdetails,on the bottom,valid_unseen,agent,n,other,
informationonobjectdetails,in the trash can,valid_unseen,agent,n,other,
informationonobjectdetails,sorry above that one,valid_unseen,agent,n,other,
informationonobjectdetails,the knife is in the trash,valid_unseen,agent,n,other,
informationonobjectdetails,the tomato is on that shelf to your left,valid_unseen,agent,n,other,
informationonobjectdetails,tomato right there you got it,valid_unseen,agent,n,other,
informationonobjectdetails,There is another loaf of bread on the counter.,valid_unseen,agent,n,other,
informationonobjectdetails,i think its inthe fridge,valid_unseen,agent,n,other,
informationonobjectdetails,and the knife too,valid_unseen,agent,n,other,
informationonobjectdetails,the potato is in the shelf,valid_unseen,agent,n,other,
informationonobjectdetails,the knife is in the sink,valid_unseen,agent,n,other,
informationonobjectdetails,the bowl is in the shelf,valid_unseen,agent,n,other,
informationonobjectdetails,there's one in the dresser in the middle left cabinet,valid_unseen,agent,n,other,
requestforinstruction,whats my task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,next,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,hey how can I assist?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,whats first?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can i help?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,"ok, all done?",valid_unseen,agent,y,Request For Instruction,
requestforinstruction,all set?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What shall I   be doing today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,next?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,?task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What shall I   be doing today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what should i do for you,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,place it where,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,my task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is the task?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What shall I do today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what can i do today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,first task?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What should I do today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what's the task?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what shall i do?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,task please,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,next please,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,I don't know what the next step is,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is my first task?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can I help?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what shall i do today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,First task?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is my task?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,hey how can I help?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What's my first task.,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What's next,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what else?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can i help you?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What is my first task?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can I help you?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,My task?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what can I do?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can i help you today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,How can I help?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,Are there any more?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what do you need help with?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,hi what can I do for you?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is my task please,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what do i do,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,and place them where,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is my tsk today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is my task today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can I support?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What should I do today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is next?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,Anything else?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what should I do today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is my ask today,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what else do i need to slice,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is next for me,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,to do,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what is my task please?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,serve in bowl or plate please?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What's the first task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,whats next,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,is it done,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,where do i place them,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,What is my first task,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,How may I assist?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what kind of salad would you like?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what do you need?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,good?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how may i help?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what can i do for you?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what kind of sandwich?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,would you like it on a plate?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,How may I assist,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,Next step,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,Next,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what next,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how to male coffee,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,how can i help,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,any more?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,Can you help me find knife?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,"Hi, first task please",valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what should I do?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what should i do next,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what should i do today?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what would you like me to do?,valid_unseen,agent,y,Request For Instruction,
requestforinstruction,what should i do for today?,valid_unseen,agent,y,Request For Instruction,
